donation_amount,donation_dummy,control,treatment,match_ratio,ratio1,ratio2,ratio3,red_state_dummy,months_since_last_donation,highest_previous_donation,prior_donations_num
0,0,1,0,0,0,0,0,0,29,50,3
0,0,0,1,1,1,0,0,0,23,25,8
0,0,1,0,0,0,0,0,1,37,100,2
0,0,0,1,1,1,0,0,1,4,25,6
0,0,0,1,3,0,0,1,0,6,100,5
0,0,0,1,3,0,0,1,0,20,125,5
0,0,0,1,1,1,0,0,0,3,50,11
0,0,1,0,0,0,0,0,0,43,50,2
0,0,0,1,2,0,1,0,1,4,55,6
0,0,0,1,3,0,0,1,1,6,95,8
0,0,0,1,1,1,0,0,0,2,35,4
0,0,1,0,0,0,0,0,0,6,20,7
0,0,1,0,0,0,0,0,1,5,20,5
0,0,1,0,0,0,0,0,0,31,45,5
0,0,0,1,1,1,0,0,1,2,55,7
0,0,0,1,1,1,0,0,1,43,25,2
0,0,0,1,1,1,0,0,1,2,125,5
0,0,0,1,3,0,0,1,0,24,65,6
0,0,1,0,0,0,0,0,0,32,35,2
0,0,0,1,1,1,0,0,0,11,35,4
0,0,0,1,1,1,0,0,1,1,110,59
0,0,0,1,1,1,0,0,0,10,35,2
0,0,1,0,0,0,0,0,1,16,45,3
0,0,0,1,1,1,0,0,1,28,40,5
0,0,1,0,0,0,0,0,0,31,70,3
0,0,1,0,0,0,0,0,1,8,35,2
0,0,0,1,3,0,0,1,0,2,100,4
0,0,1,0,0,0,0,0,0,2,150,4
0,0,1,0,0,0,0,0,1,38,35,2
0,0,0,1,1,1,0,0,0,26,50,4
0,0,1,0,0,0,0,0,0,2,35,5
0,0,0,1,2,0,1,0,1,17,25,4
0,0,0,1,1,1,0,0,0,14,35,2
0,0,0,1,3,0,0,1,0,1,25,3
0,0,1,0,0,0,0,0,1,6,45,7
0,0,0,1,1,1,0,0,0,26,65,3
0,0,1,0,0,0,0,0,0,42,45,2
0,0,1,0,0,0,0,0,0,12,35,3
0,0,0,1,3,0,0,1,0,8,50,5
0,0,0,1,2,0,1,0,0,6,45,2
0,0,0,1,3,0,0,1,1,13,50,16
0,0,0,1,1,1,0,0,0,24,35,3
0,0,0,1,3,0,0,1,1,37,25,3
0,0,1,0,0,0,0,0,1,26,45,4
0,0,0,1,1,1,0,0,0,42,35,3
0,0,0,1,1,1,0,0,1,7,110,6
0,0,1,0,0,0,0,0,0,8,35,4
0,0,0,1,2,0,1,0,0,1,25,5
0,0,1,0,0,0,0,0,1,9,200,4
0,0,0,1,2,0,1,0,0,8,10,2
0,0,0,1,3,0,0,1,0,9,100,4
0,0,1,0,0,0,0,0,0,15,35,8
0,0,0,1,3,0,0,1,1,9,35,3
0,0,0,1,1,1,0,0,0,2,15,5
0,0,1,0,0,0,0,0,1,38,40,4
0,0,1,0,0,0,0,0,0,13,55,4
0,0,0,1,1,1,0,0,1,41,25,2
0,0,1,0,0,0,0,0,1,2,50,5
0,0,0,1,2,0,1,0,1,6,75,5
0,0,1,0,0,0,0,0,0,1,25,5
0,0,0,1,1,1,0,0,0,23,70,4
20,1,1,0,0,0,0,0,0,3,15,9
0,0,0,1,1,1,0,0,0,1,15,7
0,0,0,1,3,0,0,1,1,19,45,8
0,0,0,1,1,1,0,0,0,37,25,3
0,0,1,0,0,0,0,0,1,16,60,3
0,0,0,1,3,0,0,1,0,4,25,5
0,0,1,0,0,0,0,0,1,35,25,2
0,0,0,1,2,0,1,0,0,21,50,3
0,0,0,1,1,1,0,0,1,42,55,2
0,0,1,0,0,0,0,0,0,42,30,3
0,0,0,1,3,0,0,1,0,0,55,8
0,0,1,0,0,0,0,0,1,32,50,2
0,0,1,0,0,0,0,0,0,37,35,6
0,0,0,1,3,0,0,1,0,40,45,2
0,0,0,1,3,0,0,1,0,3,45,11
0,0,0,1,2,0,1,0,1,24,35,2
0,0,0,1,2,0,1,0,0,15,75,6
0,0,0,1,3,0,0,1,1,31,50,2
0,0,0,1,2,0,1,0,1,38,40,4
0,0,0,1,1,1,0,0,0,40,45,2
0,0,0,1,1,1,0,0,1,39,55,2
0,0,0,1,1,1,0,0,0,41,55,2
0,0,1,0,0,0,0,0,0,4,70,5
0,0,0,1,1,1,0,0,0,19,100,3
0,0,0,1,3,0,0,1,1,8,100,11
0,0,0,1,3,0,0,1,0,16,45,5
0,0,0,1,2,0,1,0,1,41,25,2
0,0,1,0,0,0,0,0,0,2,25,4
40,1,0,1,3,0,0,1,1,8,40,4
0,0,1,0,0,0,0,0,0,11,35,4
0,0,0,1,2,0,1,0,0,32,35,2
0,0,0,1,1,1,0,0,0,4,20,8
0,0,0,1,3,0,0,1,1,26,45,2
0,0,0,1,1,1,0,0,1,5,50,3
0,0,0,1,2,0,1,0,0,29,50,4
0,0,1,0,0,0,0,0,0,39,35,3
25,1,0,1,1,1,0,0,0,3,35,8
0,0,0,1,3,0,0,1,0,1,25,13
0,0,1,0,0,0,0,0,1,10,25,4
0,0,1,0,0,0,0,0,1,31,100,3
0,0,1,0,0,0,0,0,1,7,65,6
0,0,1,0,0,0,0,0,0,8,30,3
0,0,0,1,3,0,0,1,0,21,35,3
0,0,0,1,3,0,0,1,1,2,150,26
0,0,0,1,1,1,0,0,0,14,100,4
0,0,0,1,2,0,1,0,0,29,25,3
0,0,0,1,1,1,0,0,0,41,70,2
0,0,0,1,3,0,0,1,0,6,45,4
0,0,1,0,0,0,0,0,1,30,35,3
0,0,0,1,3,0,0,1,1,5,50,5
0,0,0,1,1,1,0,0,1,14,35,4
0,0,1,0,0,0,0,0,1,7,100,7
0,0,0,1,2,0,1,0,0,2,55,14
0,0,1,0,0,0,0,0,0,6,20,10
0,0,0,1,3,0,0,1,1,3,35,6
0,0,0,1,3,0,0,1,1,37,110,4
0,0,1,0,0,0,0,0,0,6,100,7
0,0,0,1,1,1,0,0,1,14,35,5
0,0,1,0,0,0,0,0,0,2,50,12
0,0,0,1,1,1,0,0,0,4,50,5
50,1,1,0,0,0,0,0,0,7,100,7
0,0,0,1,3,0,0,1,0,7,60,3
0,0,0,1,2,0,1,0,0,30,35,3
0,0,0,1,1,1,0,0,0,4,55,5
0,0,0,1,3,0,0,1,1,12,100,5
0,0,1,0,0,0,0,0,0,5,50,6
0,0,1,0,0,0,0,0,0,22,25,4
0,0,0,1,1,1,0,0,0,23,25,3
0,0,0,1,1,1,0,0,0,39,25,2
0,0,0,1,1,1,0,0,0,13,45,4
0,0,0,1,3,0,0,1,0,4,50,5
0,0,0,1,2,0,1,0,0,7,50,3
0,0,0,1,3,0,0,1,0,6,65,5
0,0,1,0,0,0,0,0,0,7,50,4
0,0,1,0,0,0,0,0,0,18,75,4
0,0,0,1,1,1,0,0,0,5,100,5
0,0,1,0,0,0,0,0,1,5,95,5
0,0,0,1,2,0,1,0,0,13,55,5
0,0,0,1,2,0,1,0,0,1,35,8
0,0,0,1,2,0,1,0,0,27,25,3
0,0,0,1,2,0,1,0,0,4,100,6
0,0,0,1,1,1,0,0,1,4,55,6
0,0,0,1,3,0,0,1,0,6,50,5
0,0,0,1,1,1,0,0,0,20,25,3
0,0,0,1,3,0,0,1,0,3,35,2
0,0,0,1,2,0,1,0,0,2,25,19
0,0,0,1,2,0,1,0,0,5,85,7
0,0,0,1,1,1,0,0,1,6,55,5
0,0,1,0,0,0,0,0,0,6,25,5
0,0,0,1,3,0,0,1,0,13,25,5
0,0,0,1,1,1,0,0,0,17,25,5
0,0,1,0,0,0,0,0,0,30,100,6
0,0,0,1,3,0,0,1,0,33,65,11
0,0,1,0,0,0,0,0,1,6,25,5
0,0,0,1,3,0,0,1,0,0,25,7
0,0,0,1,3,0,0,1,0,6,85,3
0,0,0,1,3,0,0,1,0,0,50,5
0,0,0,1,3,0,0,1,0,3,35,6
0,0,0,1,3,0,0,1,0,42,50,2
0,0,0,1,1,1,0,0,0,3,50,6
0,0,0,1,1,1,0,0,0,24,50,2
0,0,0,1,2,0,1,0,1,19,50,3
0,0,1,0,0,0,0,0,1,43,150,3
0,0,0,1,1,1,0,0,1,16,20,6
0,0,0,1,1,1,0,0,0,8,100,5
0,0,1,0,0,0,0,0,0,43,50,2
0,0,0,1,2,0,1,0,1,8,100,5
0,0,0,1,1,1,0,0,1,41,35,2
0,0,0,1,3,0,0,1,1,32,35,2
0,0,0,1,2,0,1,0,0,23,50,4
0,0,0,1,3,0,0,1,0,26,100,2
0,0,0,1,3,0,0,1,1,2,25,4
0,0,0,1,3,0,0,1,1,2,50,15
0,0,0,1,2,0,1,0,0,31,50,4
0,0,1,0,0,0,0,0,1,43,50,3
0,0,0,1,1,1,0,0,0,4,35,5
0,0,1,0,0,0,0,0,1,9,50,5
0,0,0,1,3,0,0,1,0,40,35,7
0,0,0,1,1,1,0,0,0,8,35,5
0,0,0,1,3,0,0,1,1,3,35,3
0,0,0,1,1,1,0,0,0,32,250,3
0,0,1,0,0,0,0,0,1,25,25,3
0,0,0,1,1,1,0,0,1,42,35,2
0,0,1,0,0,0,0,0,0,6,25,4
0,0,0,1,1,1,0,0,1,42,25,3
0,0,0,1,3,0,0,1,0,17,30,5
0,0,1,0,0,0,0,0,0,5,75,11
0,0,0,1,2,0,1,0,1,8,35,3
0,0,0,1,3,0,0,1,0,4,65,4
0,0,1,0,0,0,0,0,0,32,35,3
0,0,0,1,3,0,0,1,0,27,25,3
0,0,0,1,1,1,0,0,1,13,100,5
0,0,1,0,0,0,0,0,1,19,55,8
0,0,0,1,3,0,0,1,1,18,45,4
0,0,0,1,2,0,1,0,0,3,50,3
0,0,0,1,2,0,1,0,1,1,45,3
0,0,0,1,3,0,0,1,0,21,35,3
0,0,0,1,1,1,0,0,0,22,50,3
0,0,0,1,2,0,1,0,0,11,55,5
0,0,0,1,3,0,0,1,0,17,65,8
0,0,0,1,3,0,0,1,0,16,50,3
0,0,1,0,0,0,0,0,0,8,25,5
0,0,0,1,2,0,1,0,0,42,50,2
0,0,0,1,3,0,0,1,0,2,35,8
0,0,0,1,1,1,0,0,0,22,25,4
0,0,0,1,1,1,0,0,0,13,70,4
0,0,0,1,1,1,0,0,0,34,35,2
0,0,1,0,0,0,0,0,1,6,60,8
0,0,1,0,0,0,0,0,1,22,35,4
0,0,0,1,1,1,0,0,0,23,35,6
25,1,0,1,3,0,0,1,0,5,50,6
0,0,0,1,3,0,0,1,1,29,35,3
0,0,0,1,3,0,0,1,1,9,50,6
0,0,1,0,0,0,0,0,0,2,75,13
0,0,0,1,2,0,1,0,0,27,45,3
0,0,0,1,2,0,1,0,1,3,100,4
0,0,0,1,1,1,0,0,1,21,25,3
0,0,1,0,0,0,0,0,1,1,55,8
0,0,0,1,3,0,0,1,1,29,55,2
0,0,0,1,1,1,0,0,0,5,25,6
0,0,0,1,2,0,1,0,1,2,55,15
0,0,0,1,3,0,0,1,1,29,50,2
0,0,1,0,0,0,0,0,0,36,35,2
0,0,0,1,2,0,1,0,0,18,125,4
0,0,0,1,2,0,1,0,0,26,35,4
0,0,1,0,0,0,0,0,0,20,250,3
0,0,0,1,3,0,0,1,0,0,100,6
0,0,0,1,1,1,0,0,1,17,50,3
0,0,0,1,1,1,0,0,1,5,35,5
0,0,0,1,1,1,0,0,0,2,35,13
0,0,0,1,2,0,1,0,1,17,25,4
0,0,0,1,1,1,0,0,0,14,25,4
0,0,0,1,1,1,0,0,0,9,25,4
0,0,1,0,0,0,0,0,0,13,35,3
0,0,0,1,3,0,0,1,0,17,25,2
0,0,0,1,2,0,1,0,0,22,25,4
0,0,0,1,1,1,0,0,0,37,50,2
0,0,0,1,3,0,0,1,0,6,45,5
0,0,0,1,1,1,0,0,0,7,100,5
0,0,0,1,2,0,1,0,1,4,50,4
0,0,1,0,0,0,0,0,1,8,20,7
100,1,0,1,1,1,0,0,1,2,200,17
0,0,0,1,1,1,0,0,0,9,100,4
0,0,0,1,1,1,0,0,0,7,40,4
0,0,1,0,0,0,0,0,0,14,25,4
0,0,0,1,1,1,0,0,1,43,55,2
0,0,0,1,3,0,0,1,1,6,36,5
0,0,0,1,3,0,0,1,0,9,50,5
0,0,0,1,3,0,0,1,0,2,70,9
0,0,0,1,3,0,0,1,1,8,100,2
0,0,1,0,0,0,0,0,1,12,50,2
0,0,0,1,1,1,0,0,0,41,200,2
0,0,0,1,1,1,0,0,0,18,50,4
0,0,0,1,3,0,0,1,1,3,100,4
0,0,0,1,3,0,0,1,0,3,70,4
0,0,0,1,3,0,0,1,0,6,250,2
0,0,0,1,1,1,0,0,0,5,25,3
0,0,0,1,1,1,0,0,0,31,65,3
0,0,0,1,2,0,1,0,0,12,55,7
0,0,1,0,0,0,0,0,0,43,25,2
0,0,0,1,1,1,0,0,1,42,55,2
0,0,0,1,2,0,1,0,0,5,35,7
0,0,1,0,0,0,0,0,0,43,45,2
0,0,0,1,2,0,1,0,1,4,35,9
10,1,0,1,2,0,1,0,1,2,25,4
0,0,0,1,2,0,1,0,1,25,25,3
0,0,0,1,3,0,0,1,1,14,25,6
0,0,0,1,3,0,0,1,0,41,125,2
0,0,0,1,3,0,0,1,0,5,55,7
0,0,0,1,3,0,0,1,1,8,150,12
0,0,0,1,3,0,0,1,0,19,45,7
0,0,0,1,2,0,1,0,0,34,35,2
0,0,0,1,2,0,1,0,0,2,25,6
0,0,1,0,0,0,0,0,1,42,45,2
0,0,1,0,0,0,0,0,0,29,25,4
0,0,0,1,2,0,1,0,1,8,25,5
0,0,1,0,0,0,0,0,0,6,65,5
0,0,1,0,0,0,0,0,0,4,100,3
0,0,0,1,3,0,0,1,0,18,75,7
0,0,0,1,3,0,0,1,0,2,120,10
0,0,0,1,2,0,1,0,1,1,100,12
45,1,0,1,1,1,0,0,0,13,25,4
0,0,0,1,2,0,1,0,0,30,65,3
0,0,1,0,0,0,0,0,0,2,25,3
0,0,1,0,0,0,0,0,0,31,50,6
0,0,0,1,3,0,0,1,0,1,35,15
0,0,0,1,3,0,0,1,0,2,55,3
0,0,0,1,1,1,0,0,0,2,55,5
0,0,0,1,3,0,0,1,0,1,25,25
0,0,1,0,0,0,0,0,0,7,25,7
0,0,0,1,3,0,0,1,1,43,25,2
0,0,1,0,0,0,0,0,0,1,35,3
0,0,0,1,2,0,1,0,1,31,55,3
0,0,0,1,2,0,1,0,0,8,20,4
0,0,0,1,1,1,0,0,0,14,35,8
0,0,0,1,2,0,1,0,0,4,70,5
0,0,0,1,1,1,0,0,0,26,65,7
0,0,1,0,0,0,0,0,0,4,45,11
0,0,0,1,2,0,1,0,0,16,60,3
0,0,0,1,3,0,0,1,0,3,100,6
0,0,1,0,0,0,0,0,0,10,25,3
0,0,0,1,1,1,0,0,0,6,55,4
25,1,0,1,2,0,1,0,0,23,25,5
0,0,0,1,1,1,0,0,0,43,25,2
0,0,0,1,2,0,1,0,0,16,15,7
0,0,0,1,1,1,0,0,0,37,50,2
0,0,1,0,0,0,0,0,0,6,125,4
0,0,1,0,0,0,0,0,0,2,45,3
0,0,0,1,1,1,0,0,0,35,500,6
0,0,0,1,3,0,0,1,0,5,50,5
0,0,1,0,0,0,0,0,0,33,25,4
0,0,0,1,1,1,0,0,1,43,35,2
0,0,0,1,3,0,0,1,1,13,45,2
0,0,0,1,2,0,1,0,1,19,35,4
0,0,1,0,0,0,0,0,1,6,35,8
8,1,0,1,2,0,1,0,0,5,15,12
0,0,0,1,2,0,1,0,1,11,35,4
0,0,1,0,0,0,0,0,0,6,25,2
0,0,0,1,2,0,1,0,0,4,20,5
0,0,1,0,0,0,0,0,0,9,45,6
0,0,1,0,0,0,0,0,1,43,45,2
0,0,0,1,1,1,0,0,1,11,35,5
0,0,1,0,0,0,0,0,0,8,20,5
0,0,0,1,3,0,0,1,0,26,25,2
0,0,1,0,0,0,0,0,0,29,25,3
0,0,0,1,2,0,1,0,0,43,40,2
0,0,0,1,3,0,0,1,0,2,30,7
0,0,1,0,0,0,0,0,1,4,75,18
0,0,1,0,0,0,0,0,0,5,35,5
0,0,0,1,1,1,0,0,0,17,100,6
0,0,1,0,0,0,0,0,0,2,25,2
0,0,0,1,2,0,1,0,0,3,50,3
0,0,0,1,1,1,0,0,1,29,25,2
0,0,0,1,2,0,1,0,0,8,45,9
0,0,1,0,0,0,0,0,1,6,55,4
0,0,0,1,2,0,1,0,1,5,55,4
0,0,0,1,1,1,0,0,1,16,25,4
0,0,0,1,2,0,1,0,0,2,125,16
0,0,0,1,3,0,0,1,1,1,25,4
0,0,1,0,0,0,0,0,1,27,40,3
0,0,0,1,3,0,0,1,1,29,25,3
0,0,0,1,2,0,1,0,1,14,35,3
0,0,0,1,1,1,0,0,0,4,25,5
0,0,0,1,1,1,0,0,1,5,50,7
0,0,0,1,2,0,1,0,1,18,55,5
0,0,0,1,2,0,1,0,1,18,65,3
0,0,1,0,0,0,0,0,1,8,35,9
0,0,1,0,0,0,0,0,1,28,35,2
0,0,0,1,1,1,0,0,1,8,7,2
0,0,1,0,0,0,0,0,1,41,35,5
0,0,0,1,1,1,0,0,1,0,50,8
0,0,0,1,2,0,1,0,1,27,30,2
0,0,1,0,0,0,0,0,0,35,25,5
0,0,0,1,3,0,0,1,1,17,55,8
0,0,1,0,0,0,0,0,0,6,100,5
0,0,0,1,2,0,1,0,0,16,35,2
0,0,0,1,2,0,1,0,1,41,25,3
0,0,1,0,0,0,0,0,0,9,5,4
0,0,1,0,0,0,0,0,0,10,60,6
0,0,1,0,0,0,0,0,1,12,160,11
0,0,1,0,0,0,0,0,0,21,40,3
0,0,0,1,1,1,0,0,0,40,55,2
0,0,1,0,0,0,0,0,0,13,55,2
0,0,0,1,1,1,0,0,1,2,150,22
0,0,0,1,3,0,0,1,0,6,25,5
0,0,0,1,2,0,1,0,1,17,35,5
0,0,0,1,1,1,0,0,0,17,50,7
0,0,0,1,1,1,0,0,0,17,25,3
0,0,0,1,2,0,1,0,0,6,50,2
0,0,0,1,3,0,0,1,1,38,25,3
0,0,0,1,2,0,1,0,0,25,75,3
0,0,0,1,1,1,0,0,0,30,35,2
0,0,1,0,0,0,0,0,0,15,25,11
0,0,0,1,2,0,1,0,0,18,50,5
0,0,0,1,1,1,0,0,1,36,55,3
25,1,0,1,3,0,0,1,1,7,25,4
0,0,0,1,2,0,1,0,0,7,30,3
0,0,0,1,3,0,0,1,0,8,100,4
0,0,1,0,0,0,0,0,1,5,50,2
0,0,0,1,1,1,0,0,0,20,25,3
0,0,0,1,1,1,0,0,0,4,25,4
0,0,0,1,2,0,1,0,1,29,65,4
125,1,0,1,2,0,1,0,0,9,125,6
0,0,0,1,2,0,1,0,1,2,35,6
0,0,0,1,1,1,0,0,1,24,55,6
0,0,1,0,0,0,0,0,0,43,30,2
0,0,1,0,0,0,0,0,1,29,25,2
0,0,0,1,3,0,0,1,1,43,35,2
0,0,0,1,1,1,0,0,0,30,25,2
0,0,0,1,1,1,0,0,0,16,25,6
0,0,0,1,1,1,0,0,1,39,25,2
0,0,0,1,3,0,0,1,0,4,45,5
0,0,0,1,3,0,0,1,0,13,35,3
0,0,0,1,3,0,0,1,0,39,45,3
0,0,0,1,1,1,0,0,0,42,55,2
35,1,1,0,0,0,0,0,0,8,35,4
0,0,0,1,1,1,0,0,1,4,15,7
0,0,0,1,1,1,0,0,1,9,50,7
0,0,1,0,0,0,0,0,1,19,25,4
0,0,0,1,1,1,0,0,1,5,45,6
0,0,0,1,3,0,0,1,1,27,85,3
0,0,1,0,0,0,0,0,1,29,125,6
0,0,0,1,3,0,0,1,1,3,55,5
0,0,0,1,3,0,0,1,0,9,35,5
0,0,1,0,0,0,0,0,0,3,95,26
0,0,0,1,1,1,0,0,1,2,65,5
0,0,1,0,0,0,0,0,1,8,25,5
0,0,0,1,2,0,1,0,0,17,200,7
0,0,1,0,0,0,0,0,1,6,65,5
0,0,0,1,2,0,1,0,0,2,95,5
0,0,0,1,3,0,0,1,1,11,100,6
0,0,1,0,0,0,0,0,0,20,100,3
0,0,0,1,1,1,0,0,0,7,55,4
0,0,0,1,3,0,0,1,1,8,75,18
0,0,0,1,1,1,0,0,0,4,75,8
0,0,1,0,0,0,0,0,0,5,20,4
0,0,0,1,2,0,1,0,0,37,35,2
0,0,0,1,1,1,0,0,1,7,50,5
0,0,0,1,1,1,0,0,0,18,25,2
0,0,1,0,0,0,0,0,1,6,50,9
25,1,0,1,3,0,0,1,1,42,45,2
0,0,1,0,0,0,0,0,1,6,150,7
0,0,1,0,0,0,0,0,1,27,35,2
0,0,0,1,1,1,0,0,0,23,25,5
0,0,0,1,2,0,1,0,1,13,35,3
0,0,1,0,0,0,0,0,0,19,25,2
0,0,0,1,3,0,0,1,0,2,45,10
0,0,0,1,2,0,1,0,0,43,25,2
0,0,0,1,1,1,0,0,0,4,35,3
0,0,0,1,3,0,0,1,1,18,75,3
0,0,0,1,2,0,1,0,0,8,55,10
0,0,0,1,3,0,0,1,0,6,50,4
0,0,0,1,3,0,0,1,1,13,18,2
0,0,0,1,1,1,0,0,0,9,40,2
0,0,0,1,3,0,0,1,0,1,25,22
0,0,1,0,0,0,0,0,1,34,100,6
0,0,0,1,3,0,0,1,0,42,35,4
10,1,0,1,3,0,0,1,0,10,15,7
0,0,1,0,0,0,0,0,1,32,35,2
0,0,0,1,3,0,0,1,0,2,45,4
0,0,1,0,0,0,0,0,0,17,40,5
0,0,0,1,2,0,1,0,0,3,55,9
0,0,0,1,2,0,1,0,1,13,35,5
0,0,0,1,1,1,0,0,1,7,55,4
0,0,0,1,3,0,0,1,1,6,35,5
20,1,0,1,2,0,1,0,0,0,50,23
0,0,0,1,3,0,0,1,1,17,55,3
0,0,1,0,0,0,0,0,1,42,35,2
0,0,0,1,3,0,0,1,1,41,100,2
0,0,0,1,2,0,1,0,0,27,45,3
0,0,1,0,0,0,0,0,0,29,25,3
0,0,0,1,2,0,1,0,0,3,45,6
0,0,0,1,1,1,0,0,0,19,55,5
0,0,0,1,2,0,1,0,0,22,200,4
0,0,0,1,2,0,1,0,1,43,45,2
0,0,0,1,1,1,0,0,0,1,35,5
0,0,1,0,0,0,0,0,1,19,150,5
0,0,0,1,1,1,0,0,0,4,25,2
0,0,1,0,0,0,0,0,1,17,15,5
0,0,0,1,1,1,0,0,0,6,65,5
0,0,1,0,0,0,0,0,0,15,35,4
0,0,1,0,0,0,0,0,0,18,20,3
0,0,1,0,0,0,0,0,0,11,35,4
0,0,0,1,2,0,1,0,0,33,35,2
0,0,0,1,2,0,1,0,1,4,65,5
0,0,0,1,2,0,1,0,0,3,100,5
0,0,0,1,2,0,1,0,0,2,50,8
0,0,0,1,1,1,0,0,1,21,25,3
0,0,0,1,2,0,1,0,0,20,35,4
0,0,0,1,2,0,1,0,0,2,40,5
0,0,1,0,0,0,0,0,1,29,50,3
0,0,0,1,3,0,0,1,0,31,100,4
0,0,1,0,0,0,0,0,1,6,55,6
0,0,0,1,2,0,1,0,0,4,125,5
0,0,1,0,0,0,0,0,0,17,35,2
0,0,0,1,2,0,1,0,0,15,20,4
0,0,1,0,0,0,0,0,0,24,35,3
0,0,0,1,3,0,0,1,0,3,35,3
0,0,0,1,2,0,1,0,1,36,35,4
0,0,1,0,0,0,0,0,1,13,35,4
0,0,0,1,1,1,0,0,1,29,500,4
0,0,1,0,0,0,0,0,0,11,45,3
0,0,0,1,3,0,0,1,0,14,35,9
0,0,1,0,0,0,0,0,1,34,45,3
0,0,0,1,3,0,0,1,1,42,25,2
0,0,1,0,0,0,0,0,0,31,35,3
0,0,0,1,1,1,0,0,0,11,100,5
0,0,1,0,0,0,0,0,1,8,70,6
0,0,1,0,0,0,0,0,1,32,50,3
0,0,1,0,0,0,0,0,1,18,25,3
0,0,0,1,1,1,0,0,0,17,55,4
0,0,0,1,1,1,0,0,0,12,35,3
0,0,0,1,2,0,1,0,0,24,25,2
0,0,0,1,3,0,0,1,1,15,35,7
0,0,1,0,0,0,0,0,0,4,35,3
0,0,1,0,0,0,0,0,1,0,60,11
0,0,1,0,0,0,0,0,1,5,100,5
30,1,0,1,3,0,0,1,0,0,50,10
0,0,0,1,3,0,0,1,0,2,45,10
15,1,1,0,0,0,0,0,0,0,25,14
0,0,0,1,3,0,0,1,0,41,55,2
0,0,0,1,2,0,1,0,0,0,35,5
0,0,0,1,2,0,1,0,1,13,25,4
0,0,0,1,1,1,0,0,0,6,85,5
0,0,0,1,1,1,0,0,0,1,35,11
0,0,0,1,2,0,1,0,1,1,35,5
0,0,0,1,1,1,0,0,0,2,45,3
0,0,0,1,2,0,1,0,1,7,50,5
0,0,0,1,2,0,1,0,0,3,55,4
0,0,0,1,2,0,1,0,0,4,75,9
0,0,1,0,0,0,0,0,0,8,100,2
0,0,0,1,1,1,0,0,1,42,55,3
0,0,0,1,3,0,0,1,1,36,50,2
0,0,0,1,3,0,0,1,0,42,30,2
0,0,0,1,3,0,0,1,0,6,35,2
0,0,0,1,3,0,0,1,0,18,25,3
0,0,0,1,3,0,0,1,0,16,25,3
0,0,0,1,3,0,0,1,0,2,50,12
0,0,1,0,0,0,0,0,0,2,45,5
0,0,1,0,0,0,0,0,0,4,50,4
0,0,0,1,3,0,0,1,0,4,100,8
0,0,1,0,0,0,0,0,0,5,35,8
0,0,0,1,1,1,0,0,0,5,45,3
0,0,0,1,2,0,1,0,0,7,65,4
0,0,1,0,0,0,0,0,1,6,45,7
0,0,0,1,3,0,0,1,0,15,75,5
0,0,0,1,1,1,0,0,0,16,60,3
0,0,0,1,1,1,0,0,0,34,25,5
0,0,1,0,0,0,0,0,0,31,25,2
0,0,0,1,2,0,1,0,0,29,35,2
0,0,0,1,3,0,0,1,0,11,25,4
0,0,1,0,0,0,0,0,0,1,35,2
0,0,0,1,3,0,0,1,0,29,25,2
0,0,0,1,3,0,0,1,1,25,25,5
0,0,0,1,3,0,0,1,0,1,100,9
0,0,1,0,0,0,0,0,0,8,25,4
0,0,0,1,3,0,0,1,1,2,35,2
0,0,1,0,0,0,0,0,1,0,50,7
0,0,0,1,2,0,1,0,1,2,100,5
0,0,1,0,0,0,0,0,1,30,50,2
0,0,0,1,3,0,0,1,1,2,50,7
0,0,1,0,0,0,0,0,1,10,50,5
0,0,1,0,0,0,0,0,1,30,55,3
0,0,0,1,1,1,0,0,0,7,45,3
0,0,0,1,1,1,0,0,0,25,35,3
0,0,0,1,1,1,0,0,1,3,45,5
0,0,0,1,3,0,0,1,1,5,100,6
0,0,1,0,0,0,0,0,1,10,100,2
0,0,0,1,3,0,0,1,1,34,35,3
0,0,0,1,2,0,1,0,1,3,50,7
0,0,1,0,0,0,0,0,0,15,50,2
0,0,0,1,3,0,0,1,0,27,25,4
0,0,1,0,0,0,0,0,0,7,65,6
0,0,1,0,0,0,0,0,0,5,105,12
0,0,0,1,2,0,1,0,1,6,25,4
0,0,0,1,2,0,1,0,1,5,35,6
0,0,1,0,0,0,0,0,0,29,25,3
0,0,0,1,2,0,1,0,0,13,25,4
0,0,0,1,2,0,1,0,0,11,35.369999,11
0,0,1,0,0,0,0,0,0,18,35,2
0,0,0,1,2,0,1,0,0,38,50,2
0,0,0,1,2,0,1,0,1,13,35,4
0,0,0,1,3,0,0,1,0,3,20,3
0,0,0,1,3,0,0,1,0,6,35,7
0,0,1,0,0,0,0,0,0,42,35,2
0,0,1,0,0,0,0,0,0,3,20,4
0,0,0,1,1,1,0,0,1,5,70,6
0,0,0,1,3,0,0,1,0,29,35,2
0,0,1,0,0,0,0,0,0,5,25,5
0,0,0,1,3,0,0,1,0,30,35,4
0,0,0,1,2,0,1,0,0,2,50,7
0,0,1,0,0,0,0,0,1,27,25,2
0,0,1,0,0,0,0,0,0,22,25,4
0,0,0,1,3,0,0,1,0,11,55,7
0,0,0,1,2,0,1,0,0,26,50,2
0,0,0,1,2,0,1,0,0,5,50,11
0,0,0,1,3,0,0,1,1,6,35,8
0,0,0,1,3,0,0,1,1,1,25,7
0,0,1,0,0,0,0,0,1,30,50,3
